account_id,risk_scoresent_count,received_count,connections,max_hop_depth,multi_hop_count,time_window_flag,avg_latitude,avg_longitude,two_way_activity_flag,merchants,risky_merchants,locations,geo_distance_bands
ACCT00013,3,1,0,1,0,0,0,0,29.966322,118.485124,0,Small Business Consulting,Small Business Consulting,Normal non-reference transaction location,under_500m
ACCT00498,159,1,2,3,1,5,6,0,30.890167,-26.674106,0,Small Business Consulting; Cross Border Logistics Group; Online Chemical Vendor,Small Business Consulting; Cross Border Logistics Group,"PRC Corridor to Sinaloa, Mexico Corridor; Normal non-reference transaction location",outside_1800m; under_500m; between_1600_1800m
ACCT00014,4,1,0,1,0,0,0,0,28.546937,-87.672077,0,Tampa Grocery Market,Tampa Grocery Market,Normal non-reference transaction location,between_501_1000m
ACCT00877,150,1,2,3,1,5,6,0,28.860545,-96.424763,0,Mobile Phone Payment; Tampa Grocery Market; Suncoast Hardware,Mobile Phone Payment; Tampa Grocery Market; Suncoast Hardware,Normal non-reference transaction location,between_501_1000m
ACCT00112,450,1,5,6,1,5,15,0,30.887548,-100.278841,0,Tampa Grocery Market; General Logistics LLC; Retail Gas Holdings; Online Marketplace Store; Money Mule Transfer; Cross Border Logistics Group,Tampa Grocery Market; General Logistics LLC; Online Marketplace Store; Money Mule Transfer; Cross Border Logistics Group,"Normal non-reference transaction location; Rancho la Lagunita, Mezquital, Durango; Bachigualato, Culiacan, Sinaloa",between_501_1000m; under_500m; between_1600_1800m; between_1001_1599m; outside_1800m
ACCT00016,72,1,1,2,1,5,3,0,22.22721,114.174168,0,Cross Border Logistics Group; Mobile Phone Payment,Cross Border Logistics Group; Mobile Phone Payment,Normal non-reference transaction location,between_1001_1599m; between_1600_1800m
ACCT02482,74,1,1,2,1,5,3,0,21.485177,16.606641,0,Online Marketplace Store; Mobile Phone Payment,Online Marketplace Store; Mobile Phone Payment,Normal non-reference transaction location,between_501_1000m; between_1600_1800m
ACCT00017,84,1,1,2,1,5,3,0,27.417665,9.871463,0,Money Mule Transfer; Oilfield Waste Transport,Money Mule Transfer; Oilfield Waste Transport,"Normal non-reference transaction location; Refineria Lazaro Cardenas del Rio, Minatitlan, Veracruz",under_500m; between_501_1000m
ACCT00018,80,1,1,2,1,5,3,0,37.46989,2.422128,0,Restaurant Services Group; Mobile Phone Payment,Restaurant Services Group; Mobile Phone Payment,"Hanhong Medicine Technology Company, Wuhan, China; Normal non-reference transaction location",under_500m; between_1001_1599m
ACCT01665,78,1,1,2,1,5,3,0,31.525863,13.050612,0,Small Business Consulting; Restaurant Services Group,Small Business Consulting; Restaurant Services Group,"Hanhong Medicine Technology Company, Wuhan, China; Normal non-reference transaction location",under_500m; between_1001_1599m
ACCT00019,4,1,0,1,0,0,0,0,19.665178,-103.238946,0,Suncoast Hardware,Suncoast Hardware,"Tamazula de Gordiano, Jalisco, Mexico",between_501_1000m
ACCT01214,153,1,2,3,1,5,6,0,24.868785,-35.378676,0,Everyday Fuel Stop; Tampa Grocery Market; Suncoast Hardware,Everyday Fuel Stop; Tampa Grocery Market; Suncoast Hardware,"Tamazula de Gordiano, Jalisco, Mexico; Normal non-reference transaction location; Paseo International South, San Diego, CA",between_501_1000m; under_500m; between_1600_1800m
ACCT00020,72,1,1,2,1,5,3,0,27.564685,-90.403653,0,Restaurant Services Group; Campus Book Supply,Restaurant Services Group; Campus Book Supply,Normal non-reference transaction location,under_500m; between_1001_1599m
ACCT02442,74,1,1,2,1,5,3,0,24.940461,12.627789,0,Restaurant Services Group; PRC Chemical Supply Trading,Restaurant Services Group; PRC Chemical Supply Trading,Normal non-reference transaction location,under_500m
ACCT00021,150,1,2,3,1,5,6,0,27.147048,-27.824579,0,Everyday Fuel Stop; Mobile Phone Payment; Mexico Chemical Broker,Mobile Phone Payment; Mexico Chemical Broker,Normal non-reference transaction location,outside_1800m; under_500m
ACCT00471,74,1,1,2,1,5,3,0,34.772381,-105.097211,0,Everyday Fuel Stop; Mobile Phone Payment,Mobile Phone Payment,"Normal non-reference transaction location; Paseo International South, San Diego, CA",outside_1800m; between_501_1000m
ACCT00022,153,1,2,3,1,5,6,0,28.382378,-36.117348,0,Mobile Phone Payment; Chemical Import Services; General Logistics LLC,Mobile Phone Payment; Chemical Import Services; General Logistics LLC,"Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China; Normal non-reference transaction location",between_501_1000m; between_1001_1599m
ACCT01140,216,1,3,4,1,5,9,0,29.206032,-51.501443,0,Tampa Grocery Market; General Logistics LLC; Suncoast Hardware,Tampa Grocery Market; General Logistics LLC; Suncoast Hardware,"Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico; Normal non-reference transaction location; Yanking Blvd, Jiangtan, Jiang'an District, Wuhan, China",between_501_1000m; between_1001_1599m
ACCT00023,84,1,1,2,1,5,3,0,23.689175,3.251157,0,Online Marketplace Store; Cross Border Logistics Group,Online Marketplace Store; Cross Border Logistics Group,"PRC Corridor to Sinaloa, Mexico Corridor; Normal non-reference transaction location",under_500m; between_1600_1800m
ACCT00024,165,1,2,3,1,5,6,0,27.925247,-105.754327,0,Small Business Consulting; General Logistics LLC; Suncoast Hardware,Small Business Consulting; General Logistics LLC; Suncoast Hardware,"Normal non-reference transaction location; 5900 Highway 225, Deer Park, TX",under_500m; between_1001_1599m; between_1600_1800m
ACCT01830,224,1,3,4,1,5,9,0,33.2513,-41.615858,0,Online Marketplace Store; Mobile Phone Payment; Online Chemical Vendor; General Logistics LLC,Online Marketplace Store; Mobile Phone Payment; Online Chemical Vendor; General Logistics LLC,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China; Normal non-reference transaction location",between_501_1000m; between_1001_1599m; under_500m
ACCT00025,5,1,0,1,0,0,0,0,19.066151,-104.298315,0,Restaurant Services Group,Restaurant Services Group,"Manzanillo, Colima, Mexico",between_501_1000m
ACCT00329,147,1,2,3,1,5,6,0,24.25591,-28.613432,0,Small Business Consulting; Everyday Fuel Stop; Restaurant Services Group,Everyday Fuel Stop; Restaurant Services Group,"Manzanillo, Colima, Mexico; Normal non-reference transaction location",outside_1800m; between_501_1000m; between_1600_1800m
ACCT00026,6,1,0,1,0,0,0,0,23.949391,-97.913511,0,PRC Chemical Supply Trading,PRC Chemical Supply Trading,Normal non-reference transaction location,between_501_1000m
ACCT02389,240,1,3,4,1,5,9,0,29.531147,-104.117977,0,Small Business Consulting; PRC Chemical Supply Trading; Mobile Phone Payment; General Logistics LLC,Small Business Consulting; PRC Chemical Supply Trading; Mobile Phone Payment; General Logistics LLC,"Mexicali, Baja California, Mexico; Normal non-reference transaction location; 7141 Office City Dr, Houston, TX",between_501_1000m; between_1600_1800m
ACCT00027,74,1,1,2,1,5,3,0,32.444928,-1.076119,0,Money Mule Transfer; Restaurant Services Group,Money Mule Transfer; Restaurant Services Group,Normal non-reference transaction location,between_501_1000m; under_500m
ACCT02487,138,1,2,3,1,5,6,0,28.002696,-105.444075,0,Auto Parts Warehouse; Restaurant Services Group; Money Mule Transfer,Auto Parts Warehouse; Money Mule Transfer,Normal non-reference transaction location,outside_1800m; between_501_1000m; between_1001_1599m
ACCT00028,3,1,0,1,0,0,0,0,29.286841,-86.258172,0,Mobile Phone Payment,Mobile Phone Payment,Normal non-reference transaction location,between_1001_1599m
ACCT01617,147,1,2,3,1,5,6,0,27.511364,-93.770706,0,Restaurant Services Group; Mobile Phone Payment,Restaurant Services Group; Mobile Phone Payment,"Normal non-reference transaction location; Veracruz de Ignacio de la Llave, Mexico",under_500m; between_1001_1599m
ACCT00029,216,1,3,4,1,5,9,0,31.094145,0.073831,0,Small Business Consulting; Oilfield Waste Transport; Mobile Phone Payment; General Logistics LLC,Small Business Consulting; Oilfield Waste Transport; Mobile Phone Payment; General Logistics LLC,Normal non-reference transaction location,between_501_1000m; between_1001_1599m; under_500m; between_1600_1800m
ACCT02406,159,1,2,3,1,5,6,0,34.274071,-30.093114,0,Oilfield Waste Transport; Restaurant Services Group; Retail Gas Holdings,Oilfield Waste Transport; Restaurant Services Group; Retail Gas Holdings,Normal non-reference transaction location,between_501_1000m; under_500m
ACCT00030,3,1,0,1,0,0,0,0,26.758822,-79.276949,0,Suncoast Hardware,Suncoast Hardware,Normal non-reference transaction location,under_500m
ACCT00955,228,1,3,4,1,5,9,0,29.317501,-101.499217,0,Everyday Fuel Stop; Online Chemical Vendor; Suncoast Hardware,Everyday Fuel Stop; Online Chemical Vendor; Suncoast Hardware,"Normal non-reference transaction location; Paseo International South, San Diego, CA",under_500m; between_1001_1599m; between_1600_1800m
ACCT00031,3,1,0,1,0,0,0,0,23.708346,-113.690421,0,Restaurant Services Group,Restaurant Services Group,Normal non-reference transaction location,between_1001_1599m
ACCT01962,72,1,1,2,1,5,3,0,27.164993,-114.092581,0,Restaurant Services Group; Tampa Grocery Market,Restaurant Services Group; Tampa Grocery Market,Normal non-reference transaction location,under_500m; between_1001_1599m
ACCT00032,5,1,0,1,0,0,0,0,30.96235,-113.884574,0,Online Chemical Vendor,Online Chemical Vendor,Normal non-reference transaction location,between_501_1000m
ACCT01534,208,1,3,4,1,5,9,0,31.675055,-51.211167,0,Auto Parts Warehouse; PRC Chemical Supply Trading; Online Chemical Vendor; Tampa Grocery Market,Auto Parts Warehouse; PRC Chemical Supply Trading; Online Chemical Vendor; Tampa Grocery Market,Normal non-reference transaction location,under_500m; between_501_1000m; between_1600_1800m
ACCT00033,2,1,0,1,0,0,0,0,27.902489,-113.26718,0,Marketing Services LLC,Marketing Services LLC,Normal non-reference transaction location,under_500m
ACCT02281,70,1,1,2,1,5,3,0,27.671986,-97.286452,0,Campus Book Supply; Marketing Services LLC,Campus Book Supply; Marketing Services LLC,Normal non-reference transaction location,under_500m; between_1600_1800m
ACCT00034,76,1,1,2,1,5,3,0,34.110473,-110.36947,0,Everyday Fuel Stop; PRC Chemical Supply Trading,Everyday Fuel Stop; PRC Chemical Supply Trading,Normal non-reference transaction location,under_500m
ACCT01697,70,1,1,2,1,5,3,0,28.714144,7.834193,0,Online Marketplace Store; Everyday Fuel Stop,Online Marketplace Store; Everyday Fuel Stop,Normal non-reference transaction location,under_500m; between_1001_1599m
ACCT00035,159,1,2,3,1,5,6,0,26.336259,39.504134,0,PRC Chemical Supply Trading; Fuel Transport Services; General Logistics LLC,Fuel Transport Services; General Logistics LLC,Normal non-reference transaction location,outside_1800m; under_500m
ACCT01884,153,1,2,3,1,5,6,0,31.323944,-34.519222,0,Online Marketplace Store; General Logistics LLC; Retail Gas Holdings,Online Marketplace Store; General Logistics LLC; Retail Gas Holdings,"Normal non-reference transaction location; Juarez, Chihuahua, Mexico",under_500m; between_1001_1599m; between_1600_1800m
ACCT00036,156,1,2,3,1,5,6,0,30.202347,-20.393762,0,Restaurant Services Group; Oilfield Waste Transport; Retail Gas Holdings,Restaurant Services Group; Retail Gas Holdings,Normal non-reference transaction location,outside_1800m; under_500m; between_1001_1599m
ACCT00711,150,1,2,3,1,5,6,0,31.446216,-22.558311,0,Everyday Fuel Stop; Restaurant Services Group,Everyday Fuel Stop; Restaurant Services Group,Normal non-reference transaction location,under_500m; between_1001_1599m
ACCT00037,147,1,2,3,1,5,6,0,27.988261,-34.048622,0,Money Mule Transfer; Tampa Grocery Market,Money Mule Transfer; Tampa Grocery Market,Normal non-reference transaction location,outside_1800m; under_500m; between_1600_1800m
ACCT02434,141,1,2,3,1,5,6,0,28.65336,44.571736,0,Auto Parts Warehouse; Everyday Fuel Stop; Tampa Grocery Market,Auto Parts Warehouse; Everyday Fuel Stop,Normal non-reference transaction location,outside_1800m; between_501_1000m
ACCT00038,72,1,1,2,1,5,3,0,33.439658,-115.199071,0,Hardware Bulk Supply; Auto Parts Warehouse,Hardware Bulk Supply; Auto Parts Warehouse,"San Ysidro Blvd, San Diego, CA; Normal non-reference transaction location",between_501_1000m; between_1001_1599m
ACCT00270,147,1,2,3,1,5,6,0,34.517125,-104.434519,0,Hardware Bulk Supply; Campus Book Supply; Front Company Holdings,Hardware Bulk Supply; Front Company Holdings,Normal non-reference transaction location,outside_1800m; between_501_1000m; between_1001_1599m
ACCT00039,141,1,2,3,1,5,6,0,30.79537,-30.911506,0,Small Business Consulting; Auto Parts Warehouse; General Logistics LLC,Auto Parts Warehouse; General Logistics LLC,Normal non-reference transaction location,outside_1800m; under_500m; between_1001_1599m
ACCT00564,80,1,1,2,1,5,3,0,33.14564,-105.755646,0,Small Business Consulting; Chemical Import Services,Chemical Import Services,Normal non-reference transaction location,outside_1800m; under_500m
ACCT00040,72,1,1,2,1,5,3,0,28.488268,11.103065,0,Hardware Bulk Supply; Tampa Grocery Market,Tampa Grocery Market,Normal non-reference transaction location,outside_1800m; between_1600_1800m
ACCT00664,74,1,1,2,1,5,3,0,29.362229,-0.771155,0,Hardware Bulk Supply; Mobile Phone Payment,Mobile Phone Payment,Normal non-reference transaction location,outside_1800m; between_1001_1599m
ACCT00041,72,1,1,2,1,5,3,0,28.381652,12.508477,0,Restaurant Services Group; Everyday Fuel Stop,Restaurant Services Group; Everyday Fuel Stop,Normal non-reference transaction location,between_1001_1599m; between_1600_1800m
ACCT00599,80,1,1,2,1,5,3,0,24.528351,107.065368,0,Restaurant Services Group; Mexico Chemical Broker,Restaurant Services Group; Mexico Chemical Broker,Normal non-reference transaction location,between_1001_1599m; between_1600_1800m
ACCT00042,156,1,2,3,1,5,6,0,26.18479,-36.217315,0,Auto Parts Warehouse; Everyday Fuel Stop,Auto Parts Warehouse; Everyday Fuel Stop,"Normal non-reference transaction location; Juarez, Chihuahua, Mexico",outside_1800m; between_1001_1599m; between_1600_1800m
ACCT00986,340,1,4,5,1,5,12,0,25.425141,-59.344958,0,Everyday Fuel Stop; PRC Chemical Supply Trading; Mobile Phone Payment; Online Marketplace Store; Small Business Consulting,Everyday Fuel Stop; PRC Chemical Supply Trading; Mobile Phone Payment; Online Marketplace Store; Small Business Consulting,Normal non-reference transaction location,under_500m; between_1001_1599m; between_501_1000m
ACCT00043,3,1,0,1,0,0,0,0,29.05302,-84.595327,0,Small Business Consulting,Small Business Consulting,Normal non-reference transaction location,between_501_1000m
ACCT00180,370,1,4,5,1,5,12,0,30.050855,-13.959249,0,Hardware Bulk Supply; Mobile Phone Payment; General Logistics LLC; Front Company Holdings; Small Business Consulting,Hardware Bulk Supply; Mobile Phone Payment; General Logistics LLC; Front Company Holdings; Small Business Consulting,"San Ysidro Blvd, San Diego, CA; Normal non-reference transaction location; Anliang Dongyi Financial Plaza, Hefei, Anhui, China; Lincoln/Juarez Bridge, Laredo, TX",between_501_1000m; under_500m; between_1600_1800m
ACCT00044,84,1,1,2,1,5,3,0,21.198334,-95.907453,0,Oilfield Waste Transport; Tampa Grocery Market,Oilfield Waste Transport; Tampa Grocery Market,"Manzanillo, Colima, Mexico; Normal non-reference transaction location",under_500m; between_1600_1800m
ACCT01204,236,1,3,4,1,5,9,0,28.30674,-98.709687,0,Auto Parts Warehouse; Oilfield Waste Transport; Restaurant Services Group; Suncoast Hardware,Auto Parts Warehouse; Oilfield Waste Transport; Restaurant Services Group; Suncoast Hardware,"Manzanillo, Colima, Mexico; Mexicali, Baja California, Mexico; Normal non-reference transaction location",under_500m; between_1001_1599m; between_1600_1800m
ACCT00045,177,1,2,3,1,5,6,0,29.9579,-33.458051,0,Auto Parts Warehouse; Mobile Phone Payment; Chemical Import Services,Auto Parts Warehouse; Mobile Phone Payment; Chemical Import Services,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China; Bridge of the Americas Port Entry, El Paso, TX; Badiraguato, Sinaloa, Mexico",between_501_1000m; between_1001_1599m; under_500m
ACCT00315,76,1,1,2,1,5,3,0,35.248509,17.955393,0,Campus Book Supply; Mobile Phone Payment,Mobile Phone Payment,"Henan Ruiju Biotechnology, Zhengzhou, Henan, China; Normal non-reference transaction location",outside_1800m; between_1001_1599m
ACCT00046,86,1,1,2,1,5,3,0,23.849711,-99.9776,0,Restaurant Services Group; Chemical Import Services,Chemical Import Services,"Normal non-reference transaction location; 7141 Office City Dr, Houston, TX",outside_1800m; between_1600_1800m
ACCT00569,365,1,4,5,1,5,12,0,23.690637,-103.291473,0,Tampa Grocery Market; Restaurant Services Group; Chemical Import Services; Campus Book Supply; Suncoast Hardware,Campus Book Supply; Chemical Import Services; Tampa Grocery Market; Suncoast Hardware,"Manzanillo, Colima, Mexico; Lincoln/Juarez Bridge, Laredo, TX; Normal non-reference transaction location",outside_1800m; between_501_1000m; under_500m
ACCT00047,138,1,2,3,1,5,6,0,27.091026,-12.353997,0,General Logistics LLC; Mexico Chemical Broker; Marketing Services LLC,Mexico Chemical Broker; Marketing Services LLC,Normal non-reference transaction location,outside_1800m; under_500m; between_1001_1599m
ACCT00924,144,1,2,3,1,5,6,0,22.025288,-28.663939,0,Auto Parts Warehouse; Mobile Phone Payment; Mexico Chemical Broker,Auto Parts Warehouse; Mobile Phone Payment; Mexico Chemical Broker,"Avenida Marina Nacional No 329, Miguel Hidalgo, Ciudad de Mexico; Normal non-reference transaction location",between_501_1000m; between_1001_1599m; between_1600_1800m
ACCT00048,2,1,0,1,0,0,0,0,40.808374,-103.767584,0,Suncoast Hardware,Suncoast Hardware,Normal non-reference transaction location,under_500m
ACCT00648,72,1,1,2,1,5,3,0,31.647936,5.291982,0,Construction Materials Export; Suncoast Hardware,Construction Materials Export; Suncoast Hardware,Normal non-reference transaction location,between_501_1000m; under_500m
ACCT00049,6,1,0,1,0,0,0,0,22.490714,-97.895471,0,Small Business Consulting,Small Business Consulting,"Altamira, Tamaulipas, Mexico",under_500m
ACCT02043,162,1,2,3,1,5,6,0,32.892609,-100.440851,0,Small Business Consulting; Campus Book Supply; Mexico Chemical Broker,Small Business Consulting; Campus Book Supply; Mexico Chemical Broker,"Altamira, Tamaulipas, Mexico; Normal non-reference transaction location",under_500m
ACCT00050,4,1,0,1,0,0,0,0,17.603824,-115.793667,0,Suncoast Hardware,Suncoast Hardware,Normal non-reference transaction location,under_500m
ACCT00528,74,1,1,2,1,5,3,0,20.251881,2.308309,0,Small Business Consulting; Suncoast Hardware,Small Business Consulting; Suncoast Hardware,Normal non-reference transaction location,between_501_1000m; under_500m
ACCT00051,78,1,1,2,1,5,3,0,29.17313,112.293703,0,Oilfield Waste Transport; General Logistics LLC,Oilfield Waste Transport; General Logistics LLC,Normal non-reference transaction location,under_500m; between_501_1000m
ACCT01088,224,1,3,4,1,5,9,0,30.074485,5.85193,0,Campus Book Supply; Restaurant Services Group; Oilfield Waste Transport; Retail Gas Holdings,Oilfield Waste Transport; Restaurant Services Group; Retail Gas Holdings,"PRC Corridor to Sinaloa, Mexico Corridor; Normal non-reference transaction location",outside_1800m; under_500m; between_501_1000m
ACCT00052,5,1,0,1,0,0,0,0,23.384407,-107.550723,0,Campus Book Supply,Campus Book Supply,"Badiraguato, Sinaloa, Mexico",between_1001_1599m
ACCT02238,78,1,1,2,1,5,3,0,25.444089,-103.528299,0,Campus Book Supply; Mobile Phone Payment,Campus Book Supply; Mobile Phone Payment,"Badiraguato, Sinaloa, Mexico; Lincoln/Juarez Bridge, Laredo, TX",between_501_1000m; between_1001_1599m
ACCT00053,8,1,0,1,0,0,0,0,24.997315,-107.474675,0,Cross Border Logistics Group,Cross Border Logistics Group,PRC to Sinaloa Corridor,between_1001_1599m
ACCT00563,80,1,1,2,1,5,3,0,31.111388,-91.805024,0,Cross Border Logistics Group; Tampa Grocery Market,Cross Border Logistics Group; Tampa Grocery Market,PRC to Sinaloa Corridor; Normal non-reference transaction location,between_1001_1599m
ACCT00054,72,1,1,2,1,5,3,0,35.336702,-91.182018,0,Small Business Consulting,Small Business Consulting,Normal non-reference transaction location,between_501_1000m; between_1001_1599m
ACCT02327,144,1,2,3,1,5,6,0,33.866143,-25.362122,0,Small Business Consulting; Restaurant Services Group,Small Business Consulting; Restaurant Services Group,Normal non-reference transaction location,between_501_1000m; between_1001_1599m
ACCT00055,2,1,0,1,0,0,0,0,28.780841,-88.614053,0,Auto Parts Warehouse,Auto Parts Warehouse,Normal non-reference transaction location,between_1600_1800m
ACCT01572,70,1,1,2,1,5,3,0,27.199051,-85.293418,0,Online Marketplace Store; Auto Parts Warehouse,Online Marketplace Store; Auto Parts Warehouse,Normal non-reference transaction location,between_1001_1599m; between_1600_1800m
ACCT00056,147,1,2,3,1,5,6,0,34.518545,-91.285921,0,Small Business Consulting; Online Marketplace Store; Auto Parts Warehouse,Small Business Consulting; Online Marketplace Store; Auto Parts Warehouse,"4215 Ketcham Street, Elmhurst, NY; Normal non-reference transaction location; Bachigualato, Culiacan, Sinaloa",under_500m; between_1001_1599m; between_1600_1800m
ACCT02164,144,1,2,3,1,5,6,0,29.41041,-91.488636,0,Auto Parts Warehouse; Restaurant Services Group; Small Business Consulting,Small Business Consulting; Restaurant Services Group,"Normal non-reference transaction location; Bachigualato, Culiacan, Sinaloa",outside_1800m; under_500m; between_1001_1599m
ACCT00057,78,1,1,2,1,5,3,0,31.455843,8.735978,0,PRC Chemical Supply Trading; Chemical Import Services,PRC Chemical Supply Trading; Chemical Import Services,Normal non-reference transaction location,between_501_1000m; under_500m
